Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P47780	ECP_PANTR	reviewed	Eosinophil cationic protein (ECP) (EC 3.1.27.-) (Ribonuclease 3) (RNase 3)	GO:0003676; GO:0004519; GO:0004540; GO:0005576	SUBCELLULAR LOCATION: Secreted {ECO:0000250}. Note=Located in the matrix of eosinophil large specific granule, which are released following activation by an immune stimulus. {ECO:0000250}.
P13749	1A04_PANTR	reviewed	Patr class I histocompatibility antigen, A-126 alpha chain (ChLa class I histocompatibility antigen, A-126 alpha chain) (MHC class I antigen Patr-A*0401)	GO:0001916; GO:0002476; GO:0002486; GO:0005102; GO:0005615; GO:0005886; GO:0006955; GO:0009897; GO:0016021; GO:0042605; GO:0042612	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
Q5R1W3	C1R_PANTR	reviewed	Complement C1r subcomponent (EC 3.4.21.41) (Complement component 1 subcomponent r) [Cleaved into: Complement C1r subcomponent heavy chain; Complement C1r subcomponent light chain]	GO:0004252; GO:0005509; GO:0005615; GO:0006958; GO:0031638; GO:0045087	
P61134	CO6_PANTR	reviewed	Complement component C6	GO:0005576; GO:0005579; GO:0006958; GO:0019835; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q7YR44	CDSN_PANTR	reviewed	Corneodesmosin (S protein)	GO:0005576; GO:0042803; GO:0043589; GO:0098609	SUBCELLULAR LOCATION: Secreted. Note=Found in corneodesmosomes, the intercellular structures that are involved in desquamation. {ECO:0000250}.
Q1XI13	CF015_PANTR	reviewed	Uncharacterized protein C6orf15 homolog (Protein STG)	GO:0005576	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix {ECO:0000250}.
P0CE37	APO1A_PANTR	reviewed	Apolipoprotein C-I, acidic form (Apo-CIA) (ApoC-IA) (Apolipoprotein C1A) [Cleaved into: Truncated apolipoprotein C-I, acidic form (Apo-CIA') (ApoC-IA')]	GO:0005576; GO:0006869; GO:0042157	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P02654}.
A2T7D1	HXD10_PANTR	reviewed	Homeobox protein Hox-D10	GO:0005634; GO:0006355; GO:0007275; GO:0043565	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}.
Q5NDL1	EOGT_PANTR	reviewed	EGF domain-specific O-linked N-acetylglucosamine transferase (EC 2.4.1.255) (Extracellular O-linked N-acetylglucosamine transferase)	GO:0005788; GO:0006493; GO:0016262	SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.
O77485	FUT2_PANTR	reviewed	Galactoside 2-alpha-L-fucosyltransferase 2 (EC 2.4.1.344) (EC 2.4.1.69) (Alpha(1,2)FT 2) (Fucosyltransferase 2) (GDP-L-fucose:beta-D-galactoside 2-alpha-L-fucosyltransferase 2)	GO:0005975; GO:0006486; GO:0008107; GO:0016021; GO:0032580; GO:0036065	SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Note=Membrane-bound form in trans cisternae of Golgi. {ECO:0000250}.
Q863A7	DAAF4_PANTR	reviewed	Dynein assembly factor 4, axonemal (Dyslexia susceptibility 1 candidate gene 1 protein homolog)	GO:0001764; GO:0003341; GO:0003351; GO:0005576; GO:0005634; GO:0005737; GO:0005813; GO:0007368; GO:0007507; GO:0030331; GO:0033146; GO:0036158; GO:0036159; GO:0061136; GO:0097730	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Cytoplasm {ECO:0000250}.
Q5IS46	GRIK4_PANTR	reviewed	Glutamate receptor ionotropic, kainate 4 (GluK4)	GO:0005886; GO:0008066; GO:0015277; GO:0030054; GO:0032983; GO:0035249; GO:0042734; GO:0045211; GO:0050804; GO:0098839; GO:1904315	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Cell junction, synapse, Postsynapse, postsynaptic cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
A5A6M8	K2C5_PANTR	reviewed	Keratin, type II cytoskeletal 5 (Cytokeratin-5) (CK-5) (Keratin-5) (K5) (Type-II keratin Kb5)	GO:0045095	
P61593	MCPH1_PANTR	reviewed	Microcephalin	GO:0005737; GO:0005815; GO:0021987	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250}.
B0VYX1	COX5A_PANTR	reviewed	Cytochrome c oxidase subunit 5A, mitochondrial (Cytochrome c oxidase polypeptide Va)	GO:0004129; GO:0005751; GO:0006123; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}.
Q4VSN5	DUSTY_PANTR	reviewed	Dual serine/threonine and tyrosine protein kinase (EC 2.7.12.1) (Dusty protein kinase) (Dusty PK) (Receptor-interacting serine/threonine-protein kinase 5)	GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005737; GO:0016323; GO:0016324; GO:0030054; GO:0033674; GO:0043066; GO:0044344; GO:0045743; GO:0070374	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q6XUX1}. Cell membrane {ECO:0000250|UniProtKB:Q6XUX1}. Apical cell membrane {ECO:0000250|UniProtKB:Q6XUX1}. Basolateral cell membrane {ECO:0000250|UniProtKB:Q6XUX1}. Cell junction {ECO:0000250|UniProtKB:Q6XUX1}. Note=Detected in basolateral and apical membranes of all tubular epithelia. Detected at apical cell-cell junctions. Colocalized with FGF receptors to the cell membrane. {ECO:0000250|UniProtKB:Q6XUX1}.
B0YN54	GLTP_PANTR	reviewed	Glycolipid transfer protein (GLTP)	GO:0005829; GO:0008289; GO:0035627; GO:0120009; GO:1902387; GO:1902388	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
A5A6N2	K1C25_PANTR	reviewed	Keratin, type I cytoskeletal 25 (Cytokeratin-25) (CK-25) (Keratin-25) (K25) (Keratin-25A) (K25A) (Type I inner root sheath-specific keratin-K25irs1)	GO:0005198; GO:0005737; GO:0005882; GO:0007010; GO:0046982	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8VCW2}.
Q6GVM6	DDX3Y_PANTR	reviewed	ATP-dependent RNA helicase DDX3Y (EC 3.6.4.13) (DEAD box protein 3, Y-chromosomal)	GO:0003677; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005829; GO:0007276; GO:0030154; GO:0043186	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}. Note=Shuttles between the nucleus and the cytoplasm in an XPO1-dependent manner. {ECO:0000250}.
Q5R1W9	LDHA_PANTR	reviewed	L-lactate dehydrogenase A chain (LDH-A) (EC 1.1.1.27) (LDH muscle subunit) (LDH-M)	GO:0004459; GO:0005737; GO:0005975; GO:0019752	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q5NKT8	ICAM4_PANTR	reviewed	Intercellular adhesion molecule 4 (ICAM-4) (CD antigen CD242) (Fragment)	GO:0005178; GO:0005887; GO:0007155; GO:0098609	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q9ERM2}; Single-pass type I membrane protein {ECO:0000255}.
Q95IT3	HLAE_PANTR	reviewed	Patr class I histocompatibility antigen, alpha chain E (MHC class I antigen E)	GO:0001916; GO:0002476; GO:0002486; GO:0005102; GO:0005615; GO:0005886; GO:0006955; GO:0009897; GO:0016021; GO:0042605; GO:0042612	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q7YR41	FLOT1_PANTR	reviewed	Flotillin-1	GO:0001931; GO:0001934; GO:0002020; GO:0002090; GO:0005768; GO:0005769; GO:0005913; GO:0007409; GO:0008180; GO:0009897; GO:0016323; GO:0016600; GO:0022617; GO:0030027; GO:0030864; GO:0032092; GO:0032226; GO:0032728; GO:0033227; GO:0034116; GO:0034141; GO:0034451; GO:0034976; GO:0035023; GO:0042383; GO:0042470; GO:0044291; GO:0044854; GO:0045121; GO:0045807; GO:0046982; GO:0048643; GO:0050821; GO:0051092; GO:0051260; GO:0051580; GO:0060355; GO:0070528; GO:0071360; GO:0072659; GO:0098691; GO:1901741; GO:1901890; GO:1903044; GO:2000049	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O75955}; Peripheral membrane protein {ECO:0000250|UniProtKB:O75955}. Endosome {ECO:0000250|UniProtKB:O75955}. Membrane, caveola {ECO:0000250|UniProtKB:O08917}; Peripheral membrane protein {ECO:0000250|UniProtKB:O08917}. Melanosome {ECO:0000250|UniProtKB:O75955}. Membrane raft {ECO:0000250|UniProtKB:O75955}. Note=Identified by mass spectrometry in melanosome fractions from stage I to stage IV. Membrane-associated protein of caveola. {ECO:0000250|UniProtKB:O08917, ECO:0000250|UniProtKB:O75955}.
Q2PUH2	FSHB_PANTR	reviewed	Follitropin subunit beta (Follicle-stimulating hormone beta subunit) (FSH-B) (FSH-beta) (Follitropin beta chain)	GO:0005615; GO:0005737; GO:0007179; GO:0007186; GO:0009755; GO:0010469; GO:0010628; GO:0010893; GO:0016913; GO:0016914; GO:0042699; GO:0045670; GO:0045780; GO:0060011	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P01225}. Note=Efficient secretion requires dimerization with CGA. {ECO:0000250|UniProtKB:P01225}.
P61772	HBD_PANTR	reviewed	Hemoglobin subunit delta (Delta-globin) (Hemoglobin delta chain)	GO:0005344; GO:0005833; GO:0019825; GO:0020037; GO:0031721; GO:0031838; GO:0042744; GO:0043177; GO:0046872; GO:0098869	
Q7YQK8	MED12_PANTR	reviewed	Mediator of RNA polymerase II transcription subunit 12 (Mediator complex subunit 12) (Trinucleotide repeat-containing gene 11 protein)	GO:0003713; GO:0005634; GO:0006357; GO:0008013; GO:0016592	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
A5A6J4	F107A_PANTR	reviewed	Actin-associated protein FAM107A	GO:0003779; GO:0005634; GO:0005737; GO:0005856; GO:0005925; GO:0007049; GO:0032587; GO:0040008; GO:0045202	SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:O95990}. Cytoplasm, cytoskeleton, stress fiber {ECO:0000250|UniProtKB:O95990}. Cell junction, focal adhesion {ECO:0000250|UniProtKB:O95990}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:O95990}. Cell junction, synapse {ECO:0000250|UniProtKB:Q78TU8}. Note=Colocalizes with F-actin and COMMD1 in the nucleus. Colocalizes with MAP1A along actin stress fibers and membrane ruffles. {ECO:0000250|UniProtKB:O95990}.
Q9TUA8	OR1D2_PANTR	reviewed	Olfactory receptor 1D2	GO:0004930; GO:0004984; GO:0005886; GO:0007186; GO:0016021; GO:0042802	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
P61921	HBG2_PANTR	reviewed	Hemoglobin subunit gamma-2 (Gamma-2-globin) (Hemoglobin gamma-2 chain) (Hemoglobin gamma-G chain)	GO:0005344; GO:0005833; GO:0019825; GO:0020037; GO:0031721; GO:0031838; GO:0042744; GO:0043177; GO:0046872; GO:0098869	
Q9N2B2	HRH1_PANTR	reviewed	Histamine H1 receptor (H1R) (HH1R)	GO:0004930; GO:0004969; GO:0004993; GO:0005887; GO:0007186; GO:0007187; GO:0007268; GO:0030425; GO:0030594; GO:0043114; GO:0045907; GO:0048245; GO:0071420	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
A2T6Z6	IL10_PANTR	reviewed	Interleukin-10 (IL-10) (Cytokine synthesis inhibitory factor) (CSIF)	GO:0002237; GO:0002740; GO:0002904; GO:0005125; GO:0005615; GO:0006954; GO:0006955; GO:0030889; GO:0032715; GO:0032800; GO:0045893; GO:0050715; GO:0051045; GO:0051091; GO:0051384	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P22301}.
Q9MZ41	KLRD1_PANTR	reviewed	Natural killer cells antigen CD94 (Killer cell lectin-like receptor subfamily D member 1) (NK cell receptor) (CD antigen CD94)	GO:0002228; GO:0009897; GO:0016021; GO:0023024; GO:0023030; GO:0030246; GO:0043235; GO:1990405	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000255}.
Q9N272	MK13_PANTR	reviewed	Mitogen-activated protein kinase 13 (MAP kinase 13) (MAPK 13) (EC 2.7.11.24) (Stress-activated protein kinase 4)	GO:0004707; GO:0005524; GO:0005634; GO:0005737; GO:0007049; GO:0010468; GO:0035556; GO:0051403	
Q5IS53	ACM5_PANTR	reviewed	Muscarinic acetylcholine receptor M5	GO:0001696; GO:0004930; GO:0004993; GO:0005887; GO:0007187; GO:0007197; GO:0007268; GO:0016907; GO:0030054; GO:0030425; GO:0030594; GO:0045211	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Cell junction, synapse, Postsynapse, postsynaptic cell membrane; Multi-pass membrane protein.
Q8HYC0	CLC4M_PANTR	reviewed	C-type lectin domain family 4 member M (CD209 antigen-like protein 1) (CD antigen CD299)	GO:0001618; GO:0002250; GO:0005537; GO:0006897; GO:0016021; GO:0045087; GO:0046872; GO:0048306	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}.
Q5IAA6	D108B_PANTR	reviewed	Beta-defensin 108B (Beta-defensin 8) (BD-8) (DEFB-8) (cBD-8) (Defensin, beta 108) (Defensin, beta 108B) (Fragment)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
A5A6N4	IF4A1_PANTR	reviewed	Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	GO:0002183; GO:0003723; GO:0003724; GO:0003743; GO:0005524	
P0C0K6	EPHB6_PANTR	reviewed	Ephrin type-B receptor 6 (Tyrosine-protein kinase-defective receptor EPH-6)	GO:0004714; GO:0005003; GO:0005524; GO:0005887; GO:0007169; GO:0043235	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
Q9TTB0	IFNG_PANTR	reviewed	Interferon gamma (IFN-gamma) (Immune interferon) (Fragment)	GO:0002250; GO:0005125; GO:0005133; GO:0005615; GO:0006959; GO:0010508; GO:0040008; GO:0051607	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P60018	HFE_PANTR	reviewed	Hereditary hemochromatosis protein homolog	GO:0001916; GO:0002476; GO:0002486; GO:0002626; GO:0005615; GO:0005886; GO:0009897; GO:0016021; GO:0098711; GO:1990459; GO:1990641; GO:1990712	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q30201}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q30201}.
Q38IC8	IL2RA_PANTR	reviewed	Interleukin-2 receptor subunit alpha (IL-2 receptor subunit alpha) (IL-2-RA) (IL-2R subunit alpha) (IL2-RA) (CD antigen CD25) (Fragment)	GO:0002376; GO:0004911; GO:0016021; GO:0019976	SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.
P13750	1B01_PANTR	reviewed	Patr class I histocompatibility antigen, B-1 alpha chain (ChLa class I histocompatibility antigen, B-1 alpha chain) (Fragment)	GO:0001916; GO:0002476; GO:0002486; GO:0005102; GO:0005615; GO:0005886; GO:0006955; GO:0009897; GO:0016021; GO:0042605; GO:0042612	SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein.
Q5IS48	DVL1_PANTR	reviewed	Segment polarity protein dishevelled homolog DVL-1 (Dishevelled-1) (DSH homolog 1)	GO:0005109; GO:0005829; GO:0005886; GO:0031410; GO:0035556; GO:0060070; GO:0090179	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasm, cytosol {ECO:0000250}. Cytoplasmic vesicle {ECO:0000250}. Note=Localizes at the cell membrane upon interaction with frizzled family members. {ECO:0000250}.
Q28801	HPTR_PANTR	reviewed	Haptoglobin-related protein (Fragment)	GO:0002526; GO:0004252; GO:0005615; GO:0010033; GO:0010942; GO:0030492	SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:P00739}. Note=Secreted into blood plasma and associated with subtypes of high density lipoproteins (HDL). {ECO:0000250|UniProtKB:P00739}.
Q30KK4	DB124_PANTR	reviewed	Beta-defensin 124 (Defensin, beta 124)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q30KJ9	DB130_PANTR	reviewed	Beta-defensin 130 (Defensin, beta 130)	GO:0005615; GO:0006935; GO:0031731; GO:0042056; GO:0042742; GO:0060326	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q5R1W7	ECHB_PANTR	reviewed	Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase (EC 2.3.1.155) (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)]	GO:0003988; GO:0004300; GO:0005739; GO:0005741; GO:0005743; GO:0005783; GO:0006635; GO:0016508; GO:0016509; GO:0042645; GO:0050633	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:P55084}. Mitochondrion inner membrane {ECO:0000250|UniProtKB:P55084}. Mitochondrion outer membrane {ECO:0000250|UniProtKB:P55084}. Endoplasmic reticulum {ECO:0000250|UniProtKB:P55084}. Note=Protein stability and association with membranes require HADHA. {ECO:0000250|UniProtKB:P55084}.
O19058	FUT3_PANTR	reviewed	Galactoside 3(4)-L-fucosyltransferase (EC 2.4.1.65) (Alpha-3/4-fucosyltransferase) (Blood group Lewis alpha-4-fucosyltransferase) (Lewis FT) (Fucosyltransferase 3) (Fucosyltransferase III) (FucT-III)	GO:0006486; GO:0016021; GO:0017060; GO:0032580; GO:0036065; GO:0046920	SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Note=Membrane-bound form in trans cisternae of Golgi. {ECO:0000250}.
Q30KL6	DB110_PANTR	reviewed	Beta-defensin 110 (Beta-defensin 111) (Defensin, beta 110) (Defensin, beta 111)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
P79242	FPR2_PANTR	reviewed	N-formyl peptide receptor 2 (FMLP-related receptor I) (FMLP-R-I) (Formyl peptide receptor-like 1) (Fragment)	GO:0002430; GO:0004930; GO:0004982; GO:0005886; GO:0006935; GO:0006954; GO:0007200; GO:0007204; GO:0016021	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P25090}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P25090}. Note=Associates with Amyloid-beta protein 42, product of APP, at the cell surface and the complex is then rapidly internalized. {ECO:0000250|UniProtKB:P25090}.
Q8SPV8	FCG2A_PANTR	reviewed	Low affinity immunoglobulin gamma Fc region receptor II-a (IgG Fc receptor II-a) (Fc-gamma RII-a) (Fc-gamma-RIIa) (FcRII-a) (CD antigen CD32)	GO:0002376; GO:0005886; GO:0016021; GO:0019864	SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.
Q30KL5	DB112_PANTR	reviewed	Beta-defensin 112 (Defensin, beta 112)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q28807	CXCR2_PANTR	reviewed	C-X-C chemokine receptor type 2 (CXC-R2) (CXCR-2) (High affinity interleukin-8 receptor B) (IL-8R B) (CD antigen CD182) (Fragment)	GO:0006935; GO:0006955; GO:0007204; GO:0009897; GO:0016021; GO:0016493; GO:0016494; GO:0019722; GO:0019956; GO:0019957; GO:0019959; GO:0030593; GO:0060326	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.
Q5IS56	GLI3_PANTR	reviewed	Transcriptional activator GLI3 (GLI3 form of 190 kDa) (GLI3-190) (GLI3 full-length protein) (GLI3FL) [Cleaved into: Transcriptional repressor GLI3R (GLI3 C-terminally truncated form) (GLI3 form of 83 kDa) (GLI3-83)]	GO:0003677; GO:0003700; GO:0005634; GO:0005737; GO:0005929; GO:0007224; GO:0009952; GO:0009953; GO:0045893; GO:0046872; GO:0048568	SUBCELLULAR LOCATION: Nucleus. Cytoplasm {ECO:0000250}. Cell projection, cilium {ECO:0000250}. Note=GLI3FL is localized predominantly in the cytoplasm while GLI3R resides mainly in the nucleus. Ciliary accumulation requires the presence of KIF7 and SMO. Translocation to the nucleus is promoted by interaction with ZIC1 (By similarity). {ECO:0000250}.
P0C594	DUPD1_PANTR	reviewed	Dual specificity phosphatase DUPD1 (EC 3.1.3.16) (EC 3.1.3.48)	GO:0004725; GO:0005737; GO:0006470; GO:0008138; GO:0032991; GO:0042803	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q68J44}.
Q864W0	CFAB_PANTR	reviewed	Complement factor B (EC 3.4.21.47) (C3/C5 convertase) [Cleaved into: Complement factor B Ba fragment; Complement factor B Bb fragment]	GO:0004252; GO:0005576; GO:0006957	SUBCELLULAR LOCATION: Secreted.
Q659L0	FUT9_PANTR	reviewed	Alpha-(1,3)-fucosyltransferase 9 (EC 2.4.1.-) (Fucosyltransferase 9) (Fucosyltransferase IX) (Fuc-TIX) (FucT-IX) (Galactoside 3-L-fucosyltransferase)	GO:0006486; GO:0016021; GO:0032580; GO:0036065; GO:0046920	SUBCELLULAR LOCATION: Golgi apparatus, Golgi stack membrane {ECO:0000250}; Single-pass type II membrane protein {ECO:0000250}. Note=Membrane-bound form in trans cisternae of Golgi. {ECO:0000250}.
Q9T9V5	CYB_PANTR	reviewed	Cytochrome b (Complex III subunit 3) (Complex III subunit III) (Cytochrome b-c1 complex subunit 3) (Ubiquinol-cytochrome-c reductase complex cytochrome b subunit)	GO:0006122; GO:0008121; GO:0009535; GO:0031305; GO:0045275; GO:0046872	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P00157}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P00157}.
Q8I030	CYTB_PANTR	reviewed	Cystatin-B (Stefin-B)	GO:0002020; GO:0004869; GO:0005615; GO:0005730; GO:0005829; GO:0008344	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.
Q30KK6	DB121_PANTR	reviewed	Beta-defensin 121 (Defensin, beta 121)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9GLN8	ANGT_PANTR	reviewed	Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin 1-10) (Angiotensin I) (Ang I); Angiotensin-2 (Angiotensin 1-8) (Angiotensin II) (Ang II); Angiotensin-3 (Angiotensin 2-8) (Angiotensin III) (Ang III) (Des-Asp[1]-angiotensin II); Angiotensin-4 (Angiotensin 3-8) (Angiotensin IV) (Ang IV); Angiotensin 1-9; Angiotensin 1-7; Angiotensin 1-5; Angiotensin 1-4]	GO:0003081; GO:0004867; GO:0005615; GO:0010951; GO:0042310	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
A5A6J2	DDX5_PANTR	reviewed	Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box protein 5)	GO:0000122; GO:0000380; GO:0000381; GO:0000956; GO:0001837; GO:0003723; GO:0003724; GO:0003730; GO:0005524; GO:0005634; GO:0005681; GO:0005730; GO:0005737; GO:0006357; GO:0030520; GO:0030521; GO:0043021; GO:0043517; GO:0045445; GO:0045667; GO:0048511; GO:0050681; GO:0060765; GO:0061614; GO:0072332; GO:1990841; GO:1990904; GO:2001014	SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250}.
Q30KK5	DB123_PANTR	reviewed	Beta-defensin 123 (Defensin, beta 123)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P60182	COX8A_PANTR	reviewed	Cytochrome c oxidase subunit 8A, mitochondrial (Cytochrome c oxidase polypeptide VIII-liver/heart) (Cytochrome c oxidase subunit 8-2)	GO:0004129; GO:0005739; GO:0005743; GO:0016021; GO:0045277	SUBCELLULAR LOCATION: Mitochondrion inner membrane.
P50690	COX2_PANTR	reviewed	Cytochrome c oxidase subunit 2 (Cytochrome c oxidase polypeptide II)	GO:0004129; GO:0005507; GO:0005743; GO:0016021; GO:0042773; GO:0045277	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.
Q5CB04	B3GA1_PANTR	reviewed	Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1 (EC 2.4.1.135) (Beta-1,3-glucuronyltransferase 1) (Glucuronosyltransferase P) (GlcAT-P) (UDP-GlcUA:glycoprotein beta-1,3-glucuronyltransferase) (GlcUAT-P)	GO:0000139; GO:0005576; GO:0005789; GO:0006486; GO:0015018; GO:0016021; GO:0046872; GO:0050650	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250|UniProtKB:O35789}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:O35789}. Secreted {ECO:0000250|UniProtKB:O35789}.
Q30KK1	DB127_PANTR	reviewed	Beta-defensin 127 (Defensin, beta 127)	GO:0005576; GO:0045087; GO:0050829; GO:0061844	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q5BQN8	CENPJ_PANTR	reviewed	Centromere protein J (CENP-J)	GO:0003714; GO:0005634; GO:0005814; GO:0005874; GO:0007099; GO:0015631; GO:0046599; GO:0051301; GO:0061511; GO:1903724; GO:1904951	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q9HC77}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:Q9HC77}. Note=Localized within the center of microtubule asters. During centriole biogenesis, it is concentrated within the proximal lumen of both parental centrioles and procentrioles (By similarity). {ECO:0000250|UniProtKB:Q9HC77}.
Q7JK26	B3GT1_PANTR	reviewed	Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)	GO:0000139; GO:0005783; GO:0005794; GO:0006486; GO:0006487; GO:0006493; GO:0006682; GO:0008375; GO:0008376; GO:0008499; GO:0009312; GO:0016021; GO:0030259; GO:0047275	SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000305}; Single-pass type II membrane protein {ECO:0000305}.
Q68US6	CU119_PANTR	reviewed	Uncharacterized protein C21orf119 homolog		
Q30KJ6	DB133_PANTR	reviewed	Beta-defensin 133 (Defensin, beta 133)	GO:0005576; GO:0042742; GO:0045087	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
P79241	FPR1_PANTR	reviewed	fMet-Leu-Phe receptor (fMLP receptor) (N-formyl peptide receptor) (FPR) (N-formylpeptide chemoattractant receptor) (Fragment)	GO:0002430; GO:0004930; GO:0004982; GO:0005886; GO:0006935; GO:0006954; GO:0007200; GO:0007204; GO:0016021	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P21462, ECO:0000250|UniProtKB:P33766}; Multi-pass membrane protein {ECO:0000255}. Note=Internalizes in presence of its ligand, TAFA4. {ECO:0000250|UniProtKB:P21462}.
